date,datetime,desc,img,link,media,title
"Oct 16, 2020",2020-10-16,"Pfizer, the apparent front-runner in developing a COVID-19 vaccine for the United States, says its results won't be ready until mid-November at the earliest.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.npr.org/sections/coronavirus-live-updates/2020/10/16/924502362/pfizer-covid-19-vaccine-wont-be-ready-by-election-day,NPR,Pfizer COVID-19 Vaccine Delayed Until At Least Late November : Coronavirus Updates
"Oct 16, 2020",2020-10-16,"Pfizer's trial will ultimately include 44,000 study subjects, with half receiving two shots of its experimental vaccine and the other half receiving placebo inoculations.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.washingtonpost.com/health/2020/10/16/vaccine-before-election-day/,Washington Post,"Pfizer says it will not have a coronavirus vaccine until late November, allaying fears of a rush for approval before Election Day"
"Oct 14, 2020",2020-10-14,Side effects that have emerged in a large late-stage trial of a Covid-19 vaccine candidate from Pfizer Inc. and BioNTech SE are in line with those seen in smaller ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.bloomberg.com/news/articles/2020-10-14/pfizer-biontech-covid-vaccine-trial-remains-on-track-ceo-says,Bloomberg,"Pfizer, BioNTech Vaccine Trial Remains on Track, CEO Says"
"Oct 5, 2020",2020-10-05,Three patients taking part in clinical trials for Moderna's (NASDAQ:MRNA) coronavirus vaccine candidate and two taking part in Pfizer's (NYSE:PFE) study have ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fool.com/investing/2020/10/05/report-moderna-and-pfizer-vaccine-trial-participan/,Motley Fool,Report: Moderna and Pfizer Vaccine Trial Participants Report Serious Side Effects
"Oct 6, 2020",2020-10-06,BioNTech and Pfizer have started a rolling submission of their COVID-19 vaccine BNT162b2 to the European Medicines Agency (EMA). The news comes days ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercebiotech.com/biotech/biontech-pfizer-start-rolling-ema-approval-filing-for-covid-19-vaccine,FierceBiotech,"BioNTech, Pfizer start rolling EMA approval filing for COVID ..."
"Oct 6, 2020",2020-10-06,"Both vaccine candidates under rolling review by EMA are in Phase 3 clinical trials. According to a press release from Pfizer announcing the rolling review, about ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.raps.org/news-and-articles/news-articles/2020/10/chmp-starts-rolling-review-of-pfizerbiontech-covid,Regulatory Focus,CHMP starts rolling review of Pfizer/BioNTech COVID vaccine
"Oct 27, 2020",2020-10-27,"Pfizer, one of the leaders in the race to develop a vaccine against COVID-19, said the final-stage trial of its vaccine candidate has now enrolled nearly all of the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cbsnews.com/news/covid-vaccine-pfizer-emergency-use-authorization-fda/,CBS News,Pfizer will seek emergency-use authorization for COVID-19 vaccine
"Oct 21, 2020",2020-10-21,Analysts at SVB Leerink predict Pfizer's COVID-19 vaccine will be the first to market and there will be 80% uptake among healthcare workers and high-risk adults ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/pharma/pfizer-could-haul-3-5b-2021-from-covid-19-vaccine-analyst,FiercePharma,Pfizer could haul in $3.5B in 2021 from COVID-19 vaccine ...
"Oct 16, 2020",2020-10-16,"NEW YORK, Oct 16 (Reuters) - Global shares rose on Friday while safe-havens such as the dollar softened as investors welcomed news that drugmaker Pfizer ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.reuters.com/article/global-markets/global-markets-pfizer-vaccine-hopes-lift-world-stocks-dollar-gold-on-the-defensive-idUSL1N2H711Q,Reuters,"GLOBAL MARKETS-Pfizer vaccine hopes lift world stocks; dollar, gold on the defensive"
"Oct 9, 2020",2020-10-09,"Pfizer's top-selling drug Ibrance has failed a second large Phase 3 trial in early-stage breast cancer, according to the drugmaker, which was testing the treatment ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biopharmadive.com/news/pfizer-ibrance-breast-cancer-drug-results/586769/,,"Pfizer stumbles again in early breast cancer study, clearing ..."
